t,u,v,w,p,q,r,phi_deg,theta_deg,psi_deg,h,y,V,alpha_deg,beta_deg,gamma_deg,sink,de_deg,da_deg,dr_deg,dT,theta_cmd_deg,phi_cmd_deg,h_ref,w_cmd,V_cmd,flaring,range
5.780000,19.141228,0.402498,0.176223,-0.000543,0.000543,0.016969,2.742909,-1.401994,-4.791765,11.855167,1.720609,19.146271,0.527478,1.204575,-1.929472,0.663552,1.876371,0.316767,-0.388900,0.312821,-1.429685,2.864633,7.586943,0.471185,18.000000,0,289.733660
5.790000,19.140593,0.402642,0.176317,-0.000603,0.000544,0.016988,2.742528,-1.401682,-4.782037,11.848941,1.709422,19.145640,0.527775,1.205048,-1.929457,0.663530,1.876855,0.316688,-0.389341,0.312655,-1.429135,2.863672,7.581942,0.471185,18.000000,0,289.542697
5.800000,19.139955,0.402782,0.176411,-0.000663,0.000544,0.017007,2.742113,-1.401370,-4.772298,11.842714,1.698267,19.145006,0.528073,1.205507,-1.929444,0.663508,1.877341,0.316604,-0.389774,0.312489,-1.428584,2.862678,7.576942,0.471185,18.000000,0,289.351738
5.810000,19.139314,0.402918,0.176505,-0.000722,0.000544,0.017026,2.741664,-1.401058,-4.762548,11.836488,1.687144,19.144369,0.528374,1.205952,-1.929432,0.663486,1.877830,0.316513,-0.390198,0.312324,-1.428033,2.861650,7.571942,0.471185,18.000000,0,289.160783
5.820000,19.138670,0.403048,0.176600,-0.000781,0.000545,0.017044,2.741181,-1.400746,-4.752788,11.830261,1.676053,19.143728,0.528677,1.206384,-1.929423,0.663464,1.878320,0.316416,-0.390615,0.312159,-1.427481,2.860589,7.566941,0.471185,18.000000,0,288.969832
5.830000,19.138024,0.403175,0.176696,-0.000839,0.000545,0.017062,2.740665,-1.400434,-4.743017,11.824035,1.664994,19.143085,0.528981,1.206802,-1.929415,0.663442,1.878813,0.316314,-0.391023,0.311995,-1.426929,2.859495,7.561941,0.471185,18.000000,0,288.778886
5.840000,19.137374,0.403296,0.176793,-0.000898,0.000545,0.017079,2.740115,-1.400121,-4.733237,11.817809,1.653967,19.142439,0.529288,1.207207,-1.929410,0.663420,1.879308,0.316205,-0.391424,0.311831,-1.426377,2.858368,7.556941,0.471185,18.000000,0,288.587944
5.850000,19.136721,0.403414,0.176890,-0.000955,0.000545,0.017096,2.739531,-1.399809,-4.723446,11.811583,1.642972,19.141790,0.529597,1.207599,-1.929405,0.663398,1.879804,0.316091,-0.391817,0.311667,-1.425825,2.857208,7.551941,0.471185,18.000000,0,288.397007
5.860000,19.136066,0.403527,0.176987,-0.001013,0.000546,0.017113,2.738915,-1.399496,-4.713646,11.805356,1.632008,19.141138,0.529907,1.207978,-1.929403,0.663377,1.880303,0.315971,-0.392201,0.311504,-1.425272,2.856017,7.546942,0.471185,18.000000,0,288.206074
5.870000,19.135408,0.403635,0.177086,-0.001070,0.000546,0.017129,2.738265,-1.399183,-4.703836,11.799130,1.621077,19.140483,0.530220,1.208344,-1.929403,0.663355,1.880804,0.315845,-0.392578,0.311342,-1.424718,2.854793,7.541942,0.471185,18.000000,0,288.015145
5.880000,19.134746,0.403739,0.177184,-0.001127,0.000546,0.017146,2.737583,-1.398870,-4.694017,11.792904,1.610178,19.139826,0.530534,1.208697,-1.929404,0.663333,1.881307,0.315714,-0.392947,0.311180,-1.424165,2.853537,7.536942,0.471185,18.000000,0,287.824221
5.890000,19.134082,0.403838,0.177284,-0.001183,0.000547,0.017161,2.736869,-1.398556,-4.684188,11.786678,1.599311,19.139165,0.530850,1.209037,-1.929407,0.663312,1.881812,0.315576,-0.393308,0.311018,-1.423611,2.852250,7.531943,0.471185,18.000000,0,287.633301
5.900000,19.133415,0.403933,0.177384,-0.001240,0.000547,0.017177,2.736122,-1.398243,-4.674351,11.780452,1.588475,19.138501,0.531169,1.209363,-1.929411,0.663290,1.882319,0.315433,-0.393662,0.310857,-1.423056,2.850931,7.526944,0.471185,18.000000,0,287.442386
5.910000,19.132745,0.404024,0.177485,-0.001295,0.000548,0.017192,2.735343,-1.397929,-4.664505,11.774226,1.577671,19.137834,0.531489,1.209677,-1.929418,0.663268,1.882828,0.315285,-0.394007,0.310696,-1.422501,2.849581,7.521945,0.471185,18.000000,0,287.251476
5.920000,19.132073,0.404111,0.177586,-0.001351,0.000548,0.017207,2.734532,-1.397615,-4.654651,11.768000,1.566900,19.137164,0.531811,1.209979,-1.929426,0.663247,1.883339,0.315130,-0.394345,0.310535,-1.421946,2.848199,7.516946,0.471185,18.000000,0,287.060570
5.930000,19.131397,0.404193,0.177688,-0.001406,0.000548,0.017221,2.733689,-1.397301,-4.644788,11.761774,1.556160,19.136491,0.532135,1.210267,-1.929436,0.663226,1.883853,0.314970,-0.394675,0.310375,-1.421390,2.846787,7.511947,0.471185,18.000000,0,286.869669
5.940000,19.130718,0.404271,0.177791,-0.001461,0.000549,0.017235,2.732815,-1.396986,-4.634917,11.755548,1.545452,19.135815,0.532461,1.210543,-1.929447,0.663204,1.884368,0.314805,-0.394998,0.310216,-1.420834,2.845344,7.506948,0.471185,18.000000,0,286.678772
5.950000,19.130037,0.404344,0.177894,-0.001515,0.000549,0.017249,2.731909,-1.396671,-4.625038,11.749322,1.534776,19.135137,0.532789,1.210807,-1.929460,0.663183,1.884885,0.314634,-0.395313,0.310057,-1.420278,2.843870,7.501949,0.471185,18.000000,0,286.487880
5.960000,19.129353,0.404414,0.177998,-0.001570,0.000550,0.017262,2.730972,-1.396356,-4.615151,11.743096,1.524131,19.134455,0.533119,1.211058,-1.929475,0.663161,1.885405,0.314458,-0.395621,0.309898,-1.419721,2.842366,7.496951,0.471185,18.000000,0,286.296993
5.970000,19.128665,0.404479,0.178102,-0.001624,0.000550,0.017275,2.730004,-1.396041,-4.605257,11.736870,1.513519,19.133770,0.533451,1.211296,-1.929492,0.663140,1.885926,0.314276,-0.395921,0.309740,-1.419164,2.840831,7.491952,0.471185,18.000000,0,286.106111
5.980000,19.127975,0.404540,0.178207,-0.001677,0.000550,0.017288,2.729006,-1.395726,-4.595355,11.730644,1.502938,19.133083,0.533785,1.211522,-1.929510,0.663119,1.886450,0.314089,-0.396213,0.309582,-1.418606,2.839267,7.486954,0.471185,18.000000,0,285.915234
5.990000,19.127282,0.404597,0.178313,-0.001730,0.000551,0.017301,2.727976,-1.395410,-4.585446,11.724418,1.492389,19.132392,0.534120,1.211736,-1.929530,0.663098,1.886976,0.313896,-0.396498,0.309424,-1.418048,2.837673,7.481956,0.471185,18.000000,0,285.724361
6.000000,19.126587,0.404649,0.178419,-0.001783,0.000551,0.017313,2.726917,-1.395094,-4.575530,11.718192,1.481872,19.131699,0.534458,1.211937,-1.929552,0.663077,1.887503,0.313698,-0.396776,0.309267,-1.417490,2.836049,7.476958,0.471185,18.000000,0,285.533494
6.010000,19.125888,0.404698,0.178526,-0.001836,0.000552,0.017324,2.725827,-1.394778,-4.565607,11.711966,1.471386,19.131002,0.534798,1.212127,-1.929575,0.663056,1.888033,0.313495,-0.397046,0.309111,-1.416931,2.834396,7.471960,0.471185,18.000000,0,285.342631
6.020000,19.125187,0.404742,0.178633,-0.001888,0.000552,0.017336,2.724706,-1.394461,-4.555677,11.705739,1.460932,19.130303,0.535139,1.212304,-1.929600,0.663035,1.888565,0.313287,-0.397309,0.308955,-1.416371,2.832714,7.466962,0.471185,18.000000,0,285.151774
6.030000,19.124482,0.404782,0.178741,-0.001940,0.000553,0.017347,2.723557,-1.394144,-4.545741,11.699513,1.450510,19.129601,0.535482,1.212469,-1.929627,0.663014,1.889099,0.313073,-0.397565,0.308799,-1.415811,2.831003,7.461964,0.471185,18.000000,0,284.960921
6.040000,19.123775,0.404819,0.178850,-0.001991,0.000553,0.017358,2.722377,-1.393827,-4.535799,11.693287,1.440119,19.128895,0.535828,1.212622,-1.929655,0.662993,1.889635,0.312854,-0.397814,0.308644,-1.415251,2.829262,7.456967,0.471185,18.000000,0,284.770073
6.050000,19.123065,0.404851,0.178959,-0.002043,0.000554,0.017368,2.721168,-1.393510,-4.525850,11.687061,1.429761,19.128187,0.536175,1.212764,-1.929685,0.662972,1.890173,0.312630,-0.398055,0.308489,-1.414690,2.827493,7.451969,0.471185,18.000000,0,284.579231
6.060000,19.122352,0.404879,0.179069,-0.002094,0.000554,0.017379,2.719929,-1.393192,-4.515896,11.680834,1.419433,19.127476,0.536524,1.212893,-1.929716,0.662951,1.890713,0.312401,-0.398289,0.308334,-1.414129,2.825696,7.446972,0.471185,18.000000,0,284.388394
6.070000,19.121636,0.404903,0.179180,-0.002144,0.000555,0.017389,2.718662,-1.392874,-4.505936,11.674608,1.409138,19.126762,0.536875,1.213011,-1.929749,0.662930,1.891255,0.312166,-0.398516,0.308180,-1.413567,2.823870,7.441975,0.471185,18.000000,0,284.197562
6.080000,19.120918,0.404923,0.179291,-0.002195,0.000555,0.017398,2.717365,-1.392556,-4.495970,11.668381,1.398874,19.126045,0.537228,1.213117,-1.929784,0.662910,1.891800,0.311927,-0.398736,0.308027,-1.413005,2.822017,7.436978,0.471185,18.000000,0,284.006735
6.090000,19.120197,0.404939,0.179402,-0.002245,0.000556,0.017407,2.716040,-1.392238,-4.485999,11.662155,1.388641,19.125326,0.537583,1.213211,-1.929820,0.662889,1.892346,0.311682,-0.398948,0.307874,-1.412443,2.820135,7.431981,0.471185,18.000000,0,283.815913
6.100000,19.119472,0.404952,0.179515,-0.002294,0.000556,0.017416,2.714686,-1.391919,-4.476023,11.655928,1.378441,19.124603,0.537940,1.213293,-1.929858,0.662868,1.892894,0.311433,-0.399154,0.307721,-1.411880,2.818226,7.426985,0.471185,18.000000,0,283.625097
6.110000,19.118745,0.404960,0.179627,-0.002344,0.000557,0.017425,2.713304,-1.391600,-4.466041,11.649701,1.368271,19.123877,0.538298,1.213364,-1.929898,0.662848,1.893445,0.311178,-0.399353,0.307569,-1.411316,2.816289,7.421988,0.471185,18.000000,0,283.434286
6.120000,19.118015,0.404964,0.179741,-0.002393,0.000557,0.017433,2.711893,-1.391280,-4.456055,11.643474,1.358133,19.123149,0.538659,1.213424,-1.929939,0.662827,1.893997,0.310919,-0.399545,0.307417,-1.410752,2.814324,7.416992,0.471185,18.000000,0,283.243480
6.130000,19.117283,0.404965,0.179855,-0.002442,0.000558,0.017441,2.710454,-1.390960,-4.446064,11.637247,1.348027,19.122417,0.539021,1.213472,-1.929982,0.662807,1.894552,0.310654,-0.399729,0.307266,-1.410188,2.812333,7.411995,0.471185,18.000000,0,283.052680
6.140000,19.116547,0.404962,0.179970,-0.002490,0.000559,0.017449,2.708988,-1.390640,-4.436068,11.631020,1.337952,19.121683,0.539386,1.213509,-1.930026,0.662787,1.895108,0.310385,-0.399907,0.307115,-1.409623,2.810314,7.406999,0.471185,18.000000,0,282.861885
6.150000,19.115809,0.404955,0.180085,-0.002538,0.000559,0.017457,2.707493,-1.390320,-4.426068,11.624793,1.327909,19.120946,0.539752,1.213534,-1.930072,0.662766,1.895667,0.310111,-0.400079,0.306964,-1.409057,2.808269,7.402003,0.471185,18.000000,0,282.671096
6.160000,19.115068,0.404944,0.180201,-0.002586,0.000560,0.017464,2.705972,-1.389999,-4.416064,11.618566,1.317897,19.120206,0.540120,1.213548,-1.930119,0.662746,1.896228,0.309832,-0.400243,0.306814,-1.408491,2.806197,7.397007,0.471185,18.000000,0,282.480312
6.170000,19.114324,0.404929,0.180317,-0.002634,0.000560,0.017471,2.704422,-1.389678,-4.406056,11.612338,1.307916,19.119463,0.540490,1.213551,-1.930168,0.662726,1.896791,0.309548,-0.400400,0.306665,-1.407925,2.804098,7.392012,0.471185,18.000000,0,282.289534
6.180000,19.113577,0.404910,0.180434,-0.002681,0.000561,0.017477,2.702846,-1.389356,-4.396044,11.606111,1.297967,19.118717,0.540862,1.213543,-1.930218,0.662705,1.897355,0.309259,-0.400551,0.306516,-1.407358,2.801974,7.387016,0.471185,18.000000,0,282.098761
6.190000,19.112827,0.404888,0.180552,-0.002728,0.000562,0.017484,2.701243,-1.389035,-4.386028,11.599883,1.288049,19.117968,0.541236,1.213524,-1.930270,0.662685,1.897922,0.308966,-0.400695,0.306367,-1.406790,2.799823,7.382021,0.471185,18.000000,0,281.907994
6.200000,19.112075,0.404862,0.180670,-0.002774,0.000562,0.017490,2.699613,-1.388712,-4.376009,11.593656,1.278162,19.117216,0.541611,1.213494,-1.930324,0.662665,1.898491,0.308668,-0.400833,0.306219,-1.406222,2.797646,7.377025,0.471185,18.000000,0,281.717232
6.210000,19.111320,0.404833,0.180789,-0.002821,0.000563,0.017495,2.697956,-1.388390,-4.365986,11.587428,1.268307,19.116462,0.541989,1.213453,-1.930379,0.662645,1.899062,0.308365,-0.400963,0.306071,-1.405653,2.795443,7.372030,0.471185,18.000000,0,281.526477
6.220000,19.110562,0.404799,0.180908,-0.002867,0.000563,0.017501,2.696273,-1.388067,-4.355960,11.581200,1.258483,19.115704,0.542368,1.213401,-1.930435,0.662625,1.899635,0.308058,-0.401088,0.305923,-1.405084,2.793215,7.367035,0.471185,18.000000,0,281.335727
6.230000,19.109801,0.404762,0.181028,-0.002912,0.000564,0.017506,2.694563,-1.387744,-4.345932,11.574971,1.248690,19.114944,0.542749,1.213338,-1.930493,0.662605,1.900211,0.307746,-0.401205,0.305777,-1.404515,2.790962,7.362040,0.471185,18.000000,0,281.144982
6.240000,19.109037,0.404721,0.181149,-0.002958,0.000565,0.017511,2.692827,-1.387420,-4.335900,11.568743,1.238929,19.114181,0.543133,1.213265,-1.930553,0.662585,1.900788,0.307429,-0.401316,0.305630,-1.403945,2.788683,7.357046,0.471185,18.000000,0,280.954244
6.250000,19.108271,0.404677,0.181270,-0.003003,0.000565,0.017515,2.691066,-1.387096,-4.325866,11.562515,1.229199,19.113415,0.543518,1.213181,-1.930614,0.662566,1.901367,0.307108,-0.401421,0.305484,-1.403374,2.786379,7.352051,0.471185,18.000000,0,280.763511
6.260000,19.107502,0.404629,0.181391,-0.003048,0.000566,0.017520,2.689278,-1.386772,-4.315829,11.556286,1.219499,19.112646,0.543904,1.213086,-1.930676,0.662546,1.901948,0.306783,-0.401519,0.305338,-1.402803,2.784051,7.347057,0.471185,18.000000,0,280.572784
6.270000,19.106730,0.404578,0.181514,-0.003092,0.000567,0.017524,2.687465,-1.386447,-4.305790,11.550057,1.209831,19.111874,0.544293,1.212980,-1.930740,0.662526,1.902532,0.306452,-0.401611,0.305193,-1.402231,2.781697,7.342063,0.471185,18.000000,0,280.382063
6.280000,19.105955,0.404523,0.181637,-0.003137,0.000567,0.017527,2.685627,-1.386122,-4.295748,11.543828,1.200195,19.111100,0.544684,1.212864,-1.930805,0.662506,1.903117,0.306118,-0.401696,0.305048,-1.401659,2.779319,7.337069,0.471185,18.000000,0,280.191348
6.290000,19.105177,0.404464,0.181760,-0.003181,0.000568,0.017531,2.683763,-1.385796,-4.285705,11.537599,1.190589,19.110323,0.545076,1.212738,-1.930872,0.662487,1.903705,0.305779,-0.401775,0.304904,-1.401086,2.776917,7.332075,0.471185,18.000000,0,280.000639
6.300000,19.104397,0.404402,0.181884,-0.003224,0.000569,0.017534,2.681874,-1.385470,-4.275659,11.531370,1.181014,19.109542,0.545470,1.212601,-1.930941,0.662467,1.904294,0.305435,-0.401847,0.304760,-1.400512,2.774491,7.327081,0.471185,18.000000,0,279.809936
6.310000,19.103614,0.404336,0.182009,-0.003268,0.000570,0.017537,2.679960,-1.385144,-4.265612,11.525140,1.171470,19.108759,0.545867,1.212454,-1.931010,0.662448,1.904886,0.305088,-0.401914,0.304617,-1.399938,2.772040,7.322087,0.471185,18.000000,0,279.619239
6.320000,19.102828,0.404267,0.182134,-0.003311,0.000570,0.017539,2.678022,-1.384817,-4.255563,11.518911,1.161958,19.107973,0.546265,1.212297,-1.931082,0.662428,1.905479,0.304735,-0.401974,0.304474,-1.399364,2.769566,7.317094,0.471185,18.000000,0,279.428548
6.330000,19.102039,0.404195,0.182260,-0.003353,0.000571,0.017542,2.676058,-1.384490,-4.245513,11.512681,1.152476,19.107185,0.546665,1.212129,-1.931154,0.662409,1.906075,0.304379,-0.402027,0.304331,-1.398788,2.767068,7.312101,0.471185,18.000000,0,279.237863
6.340000,19.101248,0.404119,0.182386,-0.003396,0.000572,0.017544,2.674071,-1.384162,-4.235462,11.506451,1.143025,19.106393,0.547066,1.211951,-1.931228,0.662390,1.906673,0.304018,-0.402075,0.304189,-1.398213,2.764547,7.307108,0.471185,18.000000,0,279.047185
6.350000,19.100454,0.404039,0.182513,-0.003438,0.000573,0.017546,2.672059,-1.383834,-4.225409,11.500221,1.133605,19.105599,0.547470,1.211763,-1.931304,0.662370,1.907273,0.303653,-0.402117,0.304047,-1.397636,2.762002,7.302115,0.471185,18.000000,0,278.856512
6.360000,19.099657,0.403956,0.182641,-0.003480,0.000573,0.017547,2.670023,-1.383505,-4.215356,11.493990,1.124216,19.104801,0.547875,1.211565,-1.931381,0.662351,1.907874,0.303284,-0.402152,0.303906,-1.397059,2.759434,7.297122,0.471185,18.000000,0,278.665846
6.370000,19.098857,0.403870,0.182769,-0.003522,0.000574,0.017548,2.667963,-1.383176,-4.205301,11.487760,1.114858,19.104001,0.548282,1.211357,-1.931459,0.662332,1.908478,0.302911,-0.402181,0.303765,-1.396482,2.756843,7.292129,0.471185,18.000000,0,278.475186
6.380000,19.098055,0.403780,0.182898,-0.003563,0.000575,0.017549,2.665879,-1.382847,-4.195246,11.481529,1.105531,19.103198,0.548692,1.211139,-1.931539,0.662313,1.909084,0.302533,-0.402204,0.303625,-1.395904,2.754230,7.287137,0.471185,18.000000,0,278.284532
6.390000,19.097250,0.403687,0.183027,-0.003604,0.000576,0.017550,2.663772,-1.382517,-4.185191,11.475298,1.096235,19.102393,0.549103,1.210912,-1.931620,0.662294,1.909692,0.302151,-0.402222,0.303485,-1.395325,2.751593,7.282145,0.471185,18.000000,0,278.093885
6.400000,19.096442,0.403591,0.183157,-0.003645,0.000576,0.017551,2.661641,-1.382187,-4.175135,11.469067,1.086969,19.101584,0.549515,1.210674,-1.931702,0.662275,1.910302,0.301765,-0.402233,0.303346,-1.394746,2.748934,7.277153,0.471185,18.000000,0,277.903244
6.410000,19.095631,0.403492,0.183287,-0.003685,0.000577,0.017551,2.659487,-1.381856,-4.165079,11.462835,1.077734,19.100773,0.549930,1.210427,-1.931786,0.662256,1.910914,0.301375,-0.402238,0.303207,-1.394166,2.746253,7.272161,0.471185,18.000000,0,277.712609
6.420000,19.094817,0.403389,0.183418,-0.003725,0.000578,0.017551,2.657310,-1.381525,-4.155023,11.456604,1.068530,19.099959,0.550346,1.210169,-1.931871,0.662237,1.911528,0.300981,-0.402238,0.303068,-1.393586,2.743550,7.267169,0.471185,18.000000,0,277.521981
6.430000,19.094001,0.403283,0.183550,-0.003765,0.000579,0.017551,2.655110,-1.381193,-4.144967,11.450372,1.059356,19.099142,0.550765,1.209903,-1.931958,0.662218,1.912144,0.300583,-0.402231,0.302930,-1.393004,2.740824,7.262177,0.471185,18.000000,0,277.331359
6.440000,19.093182,0.403173,0.183682,-0.003805,0.000580,0.017550,2.652887,-1.380861,-4.134911,11.444139,1.050213,19.098322,0.551185,1.209626,-1.932046,0.662199,1.912763,0.300181,-0.402219,0.302792,-1.392423,2.738077,7.257186,0.471185,18.000000,0,277.140744
6.450000,19.092361,0.403061,0.183815,-0.003844,0.000581,0.017549,2.650641,-1.380528,-4.124856,11.437907,1.041101,19.097499,0.551607,1.209341,-1.932135,0.662180,1.913383,0.299775,-0.402200,0.302655,-1.391840,2.735308,7.252195,0.471185,18.000000,0,276.950135
6.460000,19.091536,0.402945,0.183948,-0.003884,0.000581,0.017548,2.648373,-1.380195,-4.114801,11.431674,1.032019,19.096674,0.552030,1.209045,-1.932225,0.662162,1.914005,0.299365,-0.402176,0.302518,-1.391257,2.732518,7.247203,0.471185,18.000000,0,276.759533
6.470000,19.090709,0.402826,0.184082,-0.003922,0.000582,0.017547,2.646083,-1.379862,-4.104747,11.425442,1.022968,19.095846,0.552456,1.208741,-1.932317,0.662143,1.914629,0.298951,-0.402147,0.302382,-1.390674,2.729706,7.242213,0.471185,18.000000,0,276.568938
6.480000,19.089879,0.402703,0.184216,-0.003961,0.000583,0.017545,2.643770,-1.379527,-4.094693,11.419208,1.013948,19.095015,0.552883,1.208426,-1.932411,0.662125,1.915256,0.298534,-0.402111,0.302246,-1.390090,2.726873,7.237222,0.471185,18.000000,0,276.378349
6.490000,19.089047,0.402578,0.184351,-0.003999,0.000584,0.017544,2.641436,-1.379193,-4.084641,11.412975,1.004958,19.094181,0.553312,1.208103,-1.932505,0.662106,1.915884,0.298112,-0.402070,0.302110,-1.389505,2.724019,7.232231,0.471185,18.000000,0,276.187767
6.500000,19.088211,0.402450,0.184486,-0.004037,0.000585,0.017542,2.639079,-1.378858,-4.074590,11.406741,0.995998,19.093345,0.553743,1.207770,-1.932601,0.662088,1.916515,0.297687,-0.402023,0.301975,-1.388919,2.721144,7.227241,0.471185,18.000000,0,275.997191
6.510000,19.087373,0.402318,0.184623,-0.004075,0.000586,0.017539,2.636701,-1.378522,-4.064539,11.400508,0.987069,19.092506,0.554176,1.207428,-1.932698,0.662069,1.917147,0.297258,-0.401971,0.301841,-1.388333,2.718249,7.222251,0.471185,18.000000,0,275.806623
6.520000,19.086533,0.402183,0.184759,-0.004112,0.000587,0.017537,2.634302,-1.378186,-4.054491,11.394273,0.978170,19.091664,0.554611,1.207077,-1.932797,0.662051,1.917781,0.296825,-0.401913,0.301707,-1.387746,2.715333,7.217261,0.471185,18.000000,0,275.616061
6.530000,19.085689,0.402046,0.184896,-0.004149,0.000588,0.017534,2.631881,-1.377849,-4.044444,11.388039,0.969301,19.090819,0.555047,1.206717,-1.932896,0.662033,1.918418,0.296388,-0.401849,0.301573,-1.387159,2.712396,7.212271,0.471185,18.000000,0,275.425506
6.540000,19.084843,0.401905,0.185034,-0.004186,0.000588,0.017531,2.629438,-1.377512,-4.034398,11.381804,0.960463,19.089971,0.555485,1.206348,-1.932997,0.662014,1.919057,0.295947,-0.401780,0.301440,-1.386571,2.709440,7.207281,0.471185,18.000000,0,275.234958
6.550000,19.083994,0.401761,0.185173,-0.004223,0.000589,0.017528,2.626975,-1.377174,-4.024354,11.375569,0.951655,19.089121,0.555925,1.205970,-1.933100,0.661996,1.919697,0.295503,-0.401706,0.301307,-1.385982,2.706463,7.202292,0.471185,18.000000,0,275.044416
6.560000,19.083143,0.401614,0.185311,-0.004259,0.000590,0.017524,2.624491,-1.376836,-4.014312,11.369334,0.942877,19.088268,0.556367,1.205583,-1.933203,0.661978,1.920340,0.295055,-0.401626,0.301175,-1.385392,2.703466,7.197302,0.471185,18.000000,0,274.853882
